OBJECTID,track,ypx_br,br_power_raw,surf_power_raw,ypx_surf,lat,lon,surf_elevation,region,lrz,fog,segment_id
6363,26307,1671,0.000281514,0.0486153,1335,-82.6437,227.1613,2599.331787,AS,yes,no,185.0
6364,26307,1671,0.000112732,0.0468994,1335,-82.6507,227.1406,2601.046631,AS,yes,no,185.0
6365,26307,1673,0.000131486,0.0511217,1335,-82.6588,227.1164,2602.598633,AS,yes,no,185.0
6366,26307,1668,0.000236565,0.0484557,1334,-82.6658,227.0952,2604.494629,AS,yes,no,185.0
6367,26307,1669,0.000188361,0.045657,1334,-82.6727,227.0715,2606.37793,AS,yes,no,185.0
6368,26307,1672,0.00020098,0.0533601,1334,-82.6796,227.0478,2608.260986,AS,yes,no,185.0
6369,26307,1668,0.000405252,0.0356121,1333,-82.6876,227.0201,2609.758789,AS,yes,no,185.0
6370,26307,1669,0.00026692,0.028703,1333,-82.6945,226.9964,2611.168213,AS,yes,no,185.0
6371,26307,1672,0.000180043,0.0399172,1333,-82.7014,226.9727,2613.679199,AS,yes,no,185.0
6372,26307,1670,0.000246574,0.0331202,1332,-82.7095,226.9451,2615.322754,AS,yes,no,185.0
6373,26307,1672,0.000266365,0.049702,1332,-82.7164,226.9214,2616.971436,AS,yes,no,185.0
6374,26307,1668,0.000336519,0.0431919,1332,-82.7233,226.8977,2618.742188,AS,yes,no,185.0
6375,26307,1668,0.000191549,0.0557421,1331,-82.7382,226.8463,2622.761719,AS,yes,no,185.0
6376,26307,1671,0.000224734,0.0582809,1331,-82.7451,226.8226,2624.541748,AS,yes,no,185.0
6377,26307,1665,0.00026964,0.0599948,1331,-82.752,226.7989,2626.401855,AS,yes,no,185.0
6378,26307,1670,0.000186391,0.048024,1331,-82.7589,226.7752,2628.318604,AS,yes,no,185.0
6379,26307,1669,0.000199526,0.0483423,1330,-82.7669,226.7475,2629.435303,AS,yes,no,185.0
6380,26307,1670,0.000173406,0.0413978,1330,-82.7738,226.7238,2630.318359,AS,yes,no,185.0
6381,26307,1666,0.000254462,0.0307639,1330,-82.7807,226.7001,2632.20166,AS,yes,no,185.0
6382,26307,1664,0.000143139,0.0383503,1329,-82.7887,226.6725,2633.011963,AS,yes,no,185.0
6383,26307,1669,0.000231729,0.0424639,1329,-82.7956,226.6488,2635.108643,AS,yes,no,185.0
6384,26307,1666,0.000171879,0.0348493,1329,-82.8025,226.6251,2635.991943,AS,yes,no,185.0
6385,26307,1663,0.000179894,0.0603078,1329,-82.8094,226.6014,2636.875,AS,yes,no,185.0
6386,26307,1668,0.000121017,0.0634172,1329,-82.8175,226.5737,2639.186523,AS,yes,no,185.0
6387,26307,1669,0.000463397,0.0771708,1328,-82.8244,226.55,2639.794922,AS,yes,no,185.0
6388,26307,1668,0.000229292,0.057113,1328,-82.8313,226.5263,2642.356445,AS,yes,no,185.0
6389,26307,1669,0.000131731,0.067632,1328,-82.8381,226.5026,2643.548584,AS,yes,no,185.0
6390,26307,1667,0.000223768,0.0726061,1327,-82.8462,226.475,2645.170654,AS,yes,no,185.0
6391,26307,1666,0.000380246,0.096151,1327,-82.8531,226.4512,2647.937012,AS,yes,no,185.0
6392,26307,1665,0.000309495,0.0747072,1327,-82.86,226.4275,2648.703369,AS,yes,no,185.0
6393,26307,1667,0.000192476,0.0701158,1326,-82.8669,226.4038,2650.810791,AS,yes,no,185.0
6394,26491,1676,0.000408568,0.0320623,1263,-85.4604,227.9531,2999.782959,AS,no,yes,186.0
6395,26491,1678,0.000690133,0.0291525,1262,-85.4664,227.8984,3003.849854,AS,no,yes,186.0
6396,26491,1680,0.000679598,0.0104105,1262,-85.4725,227.8437,3004.375977,AS,no,yes,186.0
6397,26491,1679,0.00046904,0.0220835,1262,-85.4795,227.7799,3008.170166,AS,no,yes,186.0
6398,26491,1677,0.000309184,0.0166255,1262,-85.4855,227.7252,3009.943359,AS,no,yes,186.0
6399,26491,1682,0.000465866,0.00561427,1261,-85.4986,227.6066,3012.636719,AS,no,yes,186.0
6400,26491,1679,0.000636002,0.0553566,1261,-85.5046,227.5519,3014.345215,AS,no,yes,186.0
6401,26491,1678,0.000760147,0.0250341,1261,-85.5106,227.4972,3016.434326,AS,no,yes,186.0
6402,26491,1678,0.000849644,0.0409022,1260,-85.5167,227.4425,3017.298828,AS,no,yes,186.0
6403,26491,1680,0.000590225,0.0521244,1260,-85.5237,227.3787,3019.0,AS,no,yes,186.0
6404,26491,1676,0.000587775,0.0378052,1259,-85.5488,227.1508,3023.085938,AS,no,yes,186.0
6405,26491,1679,0.000606505,0.0112553,1260,-85.5548,227.0961,3025.767822,AS,no,yes,186.0
6406,26491,1681,0.000650156,0.066272,1259,-85.5609,227.0414,3027.082275,AS,no,yes,186.0
6407,26491,1676,0.000608131,0.0292668,1258,-85.5734,226.906,3030.803223,AS,no,yes,186.0
6408,26491,1677,0.000386831,0.03379,1258,-85.5791,226.8398,3034.945068,AS,no,yes,186.0
6409,26491,1680,0.000766292,0.031851,1258,-85.5848,226.7736,3036.487793,AS,no,yes,186.0
6410,26491,1675,0.000339434,0.0202225,1259,-85.5914,226.6963,3041.804199,AS,no,yes,186.0
6411,26491,1674,0.000487992,0.0149815,1256,-85.5971,226.6301,3041.797363,AS,no,yes,186.0
6412,26491,1680,0.000388539,0.0138201,1255,-85.6084,226.4977,3047.712646,AS,no,yes,186.0
6413,26491,1674,0.000879879,0.00386286,1258,-85.6151,226.4205,3048.302734,AS,no,yes,186.0
6414,26491,1678,0.000434757,0.00901205,1255,-85.6207,226.3543,3050.442383,AS,no,yes,186.0
6415,26491,1674,0.000313388,0.0148335,1255,-85.633,226.2109,3052.384521,AS,no,yes,186.0
6416,26491,1674,0.00100256,0.0176772,1256,-85.6387,226.1447,3051.982422,AS,no,yes,186.0
6417,26491,1676,0.000853604,0.0154174,1255,-85.6444,226.0785,3051.927979,AS,no,yes,186.0
6418,26491,1676,0.000517824,0.00487273,1255,-85.6501,226.0123,3053.556396,AS,no,yes,186.0
6419,26491,1673,0.000666036,0.019007,1254,-85.6567,225.935,3054.305664,AS,no,yes,186.0
6420,26491,1673,0.00120345,0.0138946,1255,-85.6624,225.8688,3054.174561,AS,no,yes,186.0
6421,26491,1674,0.000985435,0.0181763,1254,-85.6681,225.8026,3056.223145,AS,no,yes,186.0
6422,26491,1678,0.000705206,0.0217697,1254,-85.6737,225.7364,3056.43335,AS,no,yes,186.0
6423,26491,1677,0.000696899,0.0113067,1253,-85.6804,225.6592,3058.26709,AS,no,yes,186.0
6424,26491,1678,0.000734655,0.0105133,1253,-85.686,225.593,3059.927979,AS,no,yes,186.0
6425,26491,1672,0.000385958,0.0164626,1256,-85.6917,225.5268,3059.699219,AS,no,yes,186.0
6426,26491,1674,0.000626267,0.00645732,1253,-85.6983,225.4496,3060.205322,AS,no,yes,186.0
6427,26491,1676,0.0006868,0.0176344,1253,-85.704,225.3834,3060.268555,AS,no,yes,186.0
6428,26491,1677,0.000346933,0.0264549,1254,-85.7097,225.3172,3060.683594,AS,no,yes,186.0
6429,26491,1677,0.000918766,0.00915989,1252,-85.7154,225.251,3062.0,AS,no,yes,186.0
6430,26491,1675,0.00039873,0.00848524,1253,-85.7277,225.1075,3061.181152,AS,no,yes,186.0
6431,26491,1671,0.000270971,0.00860029,1253,-85.7334,225.0413,3059.721924,AS,no,yes,186.0
6432,26491,1670,0.00116312,0.0108722,1253,-85.739,224.9751,3061.558105,AS,no,yes,186.0
6433,26491,1670,0.00109899,0.0135014,1253,-85.7513,224.8317,3060.279297,AS,no,yes,186.0
6434,26491,1671,0.00198388,0.00797516,1255,-85.7636,224.6883,3061.015625,AS,no,yes,186.0
6435,26491,1669,0.00107986,0.0102398,1254,-85.7693,224.6221,3058.800293,AS,no,yes,186.0
6436,26491,1673,0.00134348,0.00784126,1253,-85.775,224.5559,3059.0,AS,no,yes,186.0
6437,26491,1671,0.000987058,0.0235185,1253,-85.7807,224.4897,3057.758057,AS,no,yes,186.0
6438,27032,1677,0.000508026,0.0106416,1295,-84.2774,227.3562,2838.009033,AS,no,yes,187.0
6439,27032,1679,0.00149878,0.0422801,1294,-84.2904,227.2797,2841.145996,AS,no,yes,187.0
6440,27032,1678,0.000933839,0.0546836,1293,-84.2969,227.2414,2844.541992,AS,no,yes,187.0
6441,27032,1683,0.000788125,0.0374386,1292,-84.3044,227.1967,2846.452637,AS,no,yes,187.0
6442,27032,1684,0.000446706,0.0325715,1289,-84.3174,227.1202,2858.117676,AS,no,yes,187.0
6443,27032,1680,0.000795536,0.0143009,1288,-84.3239,227.0819,2863.079346,AS,no,yes,187.0
6444,27032,1683,0.00110922,0.0255109,1288,-84.3315,227.0372,2870.75415,AS,no,yes,187.0
6445,27032,1684,0.0009638,0.0574122,1286,-84.3445,226.9607,2878.54541,AS,no,yes,187.0
6446,27032,1687,0.0010217,0.0538346,1285,-84.351,226.9224,2885.356445,AS,no,yes,187.0
6447,27032,1682,0.000710254,0.0208679,1283,-84.3586,226.8778,2897.164795,AS,no,yes,187.0
6448,27032,1690,0.000824828,0.063966,1280,-84.3716,226.8012,2916.476563,AS,no,yes,187.0
6449,27032,1690,0.000812886,0.0303036,1279,-84.3792,226.7565,2920.610352,AS,no,yes,187.0
6450,27032,1685,0.000454723,0.0436039,1279,-84.3857,226.7183,2923.568115,AS,no,yes,187.0
6451,27032,1692,0.000501495,0.102361,1279,-84.3987,226.6417,2924.304688,AS,no,yes,187.0
6452,27032,1692,0.00118612,0.068055,1279,-84.4063,226.5971,2925.273926,AS,no,yes,187.0
6453,27032,1692,0.00104089,0.0893776,1279,-84.4128,226.5588,2926.0,AS,no,yes,187.0
6454,27032,1694,0.000425042,0.0907118,1279,-84.4258,226.4822,2926.0,AS,no,yes,187.0
6455,27032,1694,0.000547432,0.131356,1279,-84.4334,226.4376,2926.257324,AS,no,yes,187.0
6456,27032,1695,0.000488223,0.120279,1279,-84.4399,226.3993,2927.021484,AS,no,yes,187.0
6457,27032,1695,0.000907825,0.13746,1279,-84.4529,226.3227,2928.0,AS,no,yes,187.0
6458,27032,1695,0.00270456,0.0864077,1278,-84.4605,226.2781,2928.465088,AS,no,yes,187.0
6459,27032,1696,0.000549131,0.108189,1279,-84.467,226.2398,2928.975586,AS,no,yes,187.0
6460,27032,1696,0.00134479,0.0646317,1278,-84.48,226.1633,2929.292725,AS,no,yes,187.0
6461,27032,1698,0.00083891,0.0486059,1278,-84.4875,226.1186,2929.332764,AS,no,yes,187.0
6462,27032,1697,0.00113815,0.0609459,1278,-84.494,226.0803,2929.926514,AS,no,yes,187.0
6463,27032,1692,0.000568918,0.0630452,1278,-84.5081,225.9974,2929.696045,AS,no,yes,187.0
6464,27032,1693,0.000720297,0.0607712,1278,-84.5146,225.9591,2929.913818,AS,no,yes,187.0
6465,27032,1696,0.000574732,0.0499445,1278,-84.5211,225.9208,2929.32373,AS,no,yes,187.0
6466,27032,1699,0.000359143,0.062768,1278,-84.5352,225.8379,2930.227295,AS,no,yes,187.0
6467,27032,1698,0.000955986,0.0926858,1278,-84.5417,225.7996,2930.86792,AS,no,yes,187.0
6468,27032,1693,0.00119099,0.0777004,1278,-84.5482,225.7613,2931.425293,AS,no,yes,187.0
6469,27032,1694,0.00051716,0.116485,1278,-84.5623,225.6784,2931.588379,AS,no,yes,187.0
6470,27032,1694,0.00100372,0.146315,1278,-84.5753,225.6019,2931.189209,AS,no,yes,187.0
6471,27032,1694,0.000625996,0.0312648,1279,-84.5894,225.5189,2929.57959,AS,no,yes,187.0
6472,27032,1693,0.000890283,0.0142985,1278,-84.5959,225.4807,2930.240967,AS,no,yes,187.0
6473,27032,1696,0.000562776,0.012504,1278,-84.6165,225.3594,2928.924561,AS,no,yes,187.0
6474,27032,1699,0.00102738,0.0109992,1282,-84.623,225.3212,2928.978271,AS,no,yes,187.0
6475,27204,1514,0.000440033,0.0549096,1447,-79.6616,225.6949,1983.965332,AS,yes,no,188.0
6476,27204,1520,0.000126122,0.0584951,1447,-79.6699,225.681,1985.02771,AS,yes,no,188.0
6477,27204,1519,0.000473663,0.0417376,1447,-79.6771,225.669,1986.949341,AS,yes,no,188.0
6478,27204,1522,0.000253057,0.0501737,1447,-79.6843,225.6571,1987.87085,AS,yes,no,188.0
6479,27204,1520,0.000702176,0.0500136,1447,-79.6915,225.6452,1989.584961,AS,yes,no,188.0
6480,27204,1523,0.000429653,0.0563393,1446,-79.6999,225.6312,1991.159302,AS,yes,no,188.0
6481,27204,1522,0.000272816,0.0207259,1445,-79.7071,225.6193,1994.367676,AS,yes,no,188.0
6482,27204,1524,0.000768271,0.0204065,1444,-79.7142,225.6074,1998.174561,AS,yes,no,188.0
6483,27204,1525,0.000261179,0.0376494,1444,-79.7214,225.5955,2001.239136,AS,yes,no,188.0
6484,27204,1522,0.000535947,0.0284856,1444,-79.7298,225.5815,2002.0,AS,yes,no,188.0
6485,27204,1526,0.00112928,0.0780163,1445,-79.737,225.5696,2001.948608,AS,yes,no,188.0
6486,27204,1525,0.000941106,0.0651996,1444,-79.7442,225.5577,2001.881714,AS,yes,no,188.0
6487,27204,1524,0.000545793,0.0617852,1444,-79.7514,225.5457,2003.459473,AS,yes,no,188.0
6488,27204,1528,0.000622503,0.0526352,1444,-79.7598,225.5318,2004.593872,AS,yes,no,188.0
6489,27204,1524,0.000548848,0.0509886,1444,-79.7669,225.5199,2006.443481,AS,yes,no,188.0
6490,27204,1530,0.000202058,0.0651625,1443,-79.7741,225.508,2007.403564,AS,yes,no,188.0
6491,27204,1528,0.000235202,0.0775014,1443,-79.7825,225.494,2008.937866,AS,yes,no,188.0
6492,27204,1530,0.00015211,0.0738099,1442,-79.7897,225.4821,2010.992065,AS,yes,no,188.0
6493,27204,1528,9.57e-05,0.0724829,1443,-79.7969,225.4702,2012.550781,AS,yes,no,188.0
6494,27204,1533,0.000148729,0.0586331,1442,-79.8041,225.4583,2014.204956,AS,yes,no,188.0
6495,27204,1531,0.00010979,0.0471114,1442,-79.8124,225.4443,2016.267334,AS,yes,no,188.0
6496,27204,1534,6.66e-05,0.0390274,1441,-79.8196,225.4324,2018.20105,AS,yes,no,188.0
6497,27204,1530,0.000182346,0.0323515,1441,-79.8268,225.4205,2021.220947,AS,yes,no,188.0
6498,27204,1535,0.000156013,0.0485621,1440,-79.834,225.4085,2023.064087,AS,yes,no,188.0
6499,27204,1531,0.000153532,0.0449296,1440,-79.8424,225.3946,2025.214478,AS,yes,no,188.0
6500,27204,1536,8.27e-05,0.0336763,1439,-79.8496,225.3827,2027.057617,AS,yes,no,188.0
6501,32294,1456,0.000871324,0.0597938,1414,-78.8794,225.1427,2120.040527,AS,yes,no,189.0
6502,32294,1452,0.00119847,0.0736114,1415,-78.8879,225.1304,2114.767822,AS,yes,no,189.0
6503,32294,1452,0.00272875,0.0610469,1416,-78.8951,225.1199,2109.086182,AS,yes,no,189.0
6504,32294,1452,0.00488645,0.0580501,1417,-78.9023,225.1094,2103.919678,AS,yes,no,189.0
6505,32294,1453,0.00172562,0.212082,1418,-78.9095,225.0989,2101.373291,AS,yes,no,189.0
6506,32294,1453,0.000969983,0.0280754,1418,-78.9179,225.0867,2099.459473,AS,yes,no,189.0
6507,32294,1453,0.00296987,0.0915959,1420,-78.9252,225.0762,2097.58374,AS,yes,no,189.0
6508,32294,1450,0.00281693,0.137361,1420,-78.9324,225.0657,2096.63623,AS,yes,no,189.0
6509,32294,1452,0.00100992,0.215524,1421,-78.9408,225.0534,2096.791504,AS,yes,no,189.0
6510,32294,1450,0.0030997,0.180066,1420,-78.948,225.0429,2097.626465,AS,yes,no,189.0
6511,32294,1448,0.00236646,0.0938399,1420,-78.9552,225.0324,2098.548096,AS,yes,no,189.0
6512,32294,1448,0.0014763,0.16178,1420,-78.9625,225.0219,2100.133057,AS,yes,no,189.0
6513,32294,1451,0.0018049,0.0518547,1419,-78.9709,225.0097,2101.165527,AS,yes,no,189.0
6514,32294,1453,0.00267921,0.0645759,1419,-78.9781,224.9992,2102.709717,AS,yes,no,189.0
6515,32294,1452,0.00150042,0.0933035,1418,-78.9853,224.9887,2104.400879,AS,yes,no,189.0
6516,32294,1449,0.0100662,0.170731,1418,-78.9925,224.9781,2105.322266,AS,yes,no,189.0
6517,32294,1449,0.00947955,0.0554762,1418,-79.001,224.9659,2107.492676,AS,yes,no,189.0
6518,32294,1450,0.00186086,0.0635234,1418,-79.0082,224.9554,2108.83667,AS,yes,no,189.0
6519,32294,1451,0.000943148,0.0664595,1417,-79.0154,224.9449,2110.045898,AS,yes,no,189.0
6520,32294,1449,0.0015607,0.0495334,1418,-79.0226,224.9344,2111.699707,AS,yes,no,189.0
6521,32294,1449,0.00112841,0.0753498,1417,-79.031,224.9221,2113.250244,AS,yes,no,189.0
6522,32294,1455,0.000840676,0.0462737,1416,-79.0383,224.9116,2114.18457,AS,yes,no,189.0
6523,32715,1651,0.00218162,0.03764,1259,-85.4056,227.4123,2969.091797,AS,no,yes,190.0
6524,32715,1653,0.000967261,0.0185524,1259,-85.4124,227.3426,2975.222168,AS,no,yes,190.0
6525,32715,1655,0.000773156,0.0306093,1258,-85.4183,227.283,2976.0354,AS,no,yes,190.0
6526,32715,1656,0.00187567,0.038922,1257,-85.4301,227.1637,2983.269775,AS,no,yes,190.0
6527,32715,1655,0.000622836,0.00907003,1255,-85.4369,227.0941,2987.011475,AS,no,yes,190.0
6528,32715,1657,0.000685989,0.00862466,1255,-85.4428,227.0344,2988.715088,AS,no,yes,190.0
6529,32715,1653,0.00122457,0.0113101,1259,-85.4545,226.9151,2996.643799,AS,no,yes,190.0
6530,32715,1659,0.00126349,0.0150382,1254,-85.4614,226.8455,2998.294922,AS,no,yes,190.0
6531,32715,1656,0.000394168,0.0210709,1254,-85.4672,226.7858,3002.846191,AS,no,yes,190.0
6532,32715,1661,0.00125151,0.0364868,1253,-85.479,226.6665,3007.98584,AS,no,yes,190.0
6533,32715,1655,0.000914742,0.027425,1251,-85.4858,226.5969,3012.937256,AS,no,yes,190.0
6534,32715,1663,0.000542414,0.02418,1252,-85.4917,226.5372,3017.235596,AS,no,yes,190.0
6535,32715,1664,0.00102329,0.0617412,1251,-85.5044,226.408,3021.326416,AS,no,yes,190.0
6536,32715,1662,0.000962841,0.0441718,1250,-85.5103,226.3483,3023.936523,AS,no,yes,190.0
6537,32715,1659,0.000818341,0.0831767,1251,-85.5161,226.2887,3025.383057,AS,no,yes,190.0
6538,32715,1660,0.000541623,0.0357862,1250,-85.5289,226.1594,3028.927246,AS,no,yes,190.0
6539,32715,1664,0.00126557,0.0589966,1250,-85.5347,226.0997,3030.706055,AS,no,yes,190.0
6540,32715,1662,0.000917614,0.0856177,1250,-85.5406,226.0401,3031.462158,AS,no,yes,190.0
6541,32715,1662,0.00188036,0.0317182,1250,-85.5533,225.9108,3035.0,AS,no,yes,190.0
6542,32715,1665,0.00139386,0.016741,1248,-85.5592,225.8511,3036.47583,AS,no,yes,190.0
6543,32715,1662,0.00041311,0.100855,1249,-85.5651,225.7915,3038.891602,AS,no,yes,190.0
6544,32715,1662,0.000969916,0.0287303,1247,-85.5778,225.6622,3041.509033,AS,no,yes,190.0
6545,32715,1662,0.000719686,0.0334683,1251,-85.5837,225.6026,3045.00293,AS,no,yes,190.0
6546,32715,1662,0.000742503,0.0591871,1250,-85.5895,225.5429,3048.279785,AS,no,yes,190.0
6547,32715,1663,0.0012409,0.0305574,1249,-85.6022,225.4136,3052.496826,AS,no,yes,190.0
6548,32715,1662,0.00118269,0.0640523,1248,-85.6081,225.354,3053.431641,AS,no,yes,190.0
6549,32715,1665,0.0010223,0.0491245,1245,-85.614,225.2943,3055.138672,AS,no,yes,190.0
6550,32715,1666,0.000784916,0.0523533,1245,-85.6267,225.1651,3055.077393,AS,no,yes,190.0
6551,32715,1664,0.000532672,0.0676736,1245,-85.6384,225.0457,3055.349854,AS,no,yes,190.0
6552,32715,1665,0.000503034,0.0171009,1246,-85.6512,224.9165,3054.650879,AS,no,yes,190.0
6553,32715,1662,0.00116827,0.0214116,1244,-85.657,224.8568,3055.377197,AS,no,yes,190.0
6554,32715,1662,0.000650481,0.107459,1245,-85.6629,224.7972,3054.769531,AS,no,yes,190.0
6555,32715,1662,0.00164806,0.0391597,1245,-85.6756,224.6679,3052.518555,AS,no,yes,190.0
6556,32715,1664,0.000561839,0.0490538,1245,-85.6815,224.6082,3052.862305,AS,no,yes,190.0
6557,32715,1661,0.000574261,0.0545944,1245,-85.6874,224.5486,3052.251221,AS,no,yes,190.0
6558,32715,1662,0.0018089,0.13079,1246,-85.7001,224.4193,3053.0,AS,no,yes,190.0
6559,32715,1659,0.000889761,0.128783,1246,-85.7059,224.3597,3052.619141,AS,no,yes,190.0
6560,32715,1661,0.000718203,0.0591985,1246,-85.7128,224.29,3051.500732,AS,no,yes,190.0
6561,32715,1665,0.00072397,0.0768011,1246,-85.7245,224.1707,3051.000244,AS,no,yes,190.0
6562,32715,1659,0.000888823,0.0120577,1246,-85.7304,224.1111,3052.683105,AS,no,yes,190.0
6563,33084,1653,0.000743518,0.0432992,1292,-85.8603,227.9971,2839.53125,AS,no,yes,191.0
6564,33084,1657,0.00100577,0.0471026,1291,-85.8658,227.9254,2835.229248,AS,no,yes,191.0
6565,33084,1654,0.000800603,0.0226087,1293,-85.8713,227.8537,2834.601563,AS,no,yes,191.0
6566,33084,1648,0.000514479,0.00833467,1293,-85.8832,227.6984,2832.687012,AS,no,yes,191.0
6567,33084,1654,0.000798906,0.030103,1293,-85.8887,227.6267,2832.966064,AS,no,yes,191.0
6568,33084,1649,0.000809178,0.0143672,1293,-85.8942,227.555,2830.653076,AS,no,yes,191.0
6569,33084,1646,0.000724699,0.0124381,1294,-85.9061,227.3997,2829.531982,AS,no,yes,191.0
6570,33084,1647,0.0007486,0.0101837,1294,-85.9116,227.328,2829.111572,AS,no,yes,191.0
6571,33084,1646,0.00113475,0.0119476,1291,-85.9171,227.2563,2829.789795,AS,no,yes,191.0
6572,33084,1642,0.00144285,0.0133702,1295,-85.9291,227.1009,2827.644043,AS,no,yes,191.0
6573,33084,1640,0.000906606,0.0108701,1295,-85.9346,227.0293,2829.665771,AS,no,yes,191.0
6574,33084,1639,0.00170816,0.0117805,1292,-85.9401,226.9576,2828.580566,AS,no,yes,191.0
6575,33084,1640,0.00108057,0.00657182,1295,-85.952,226.8022,2822.171875,AS,no,yes,191.0
6576,35814,1675,0.000517369,0.0124374,1304,-84.2277,227.5986,2786.509277,AS,no,yes,192.0
6577,35814,1676,0.000319056,0.0115094,1297,-84.2354,227.5574,2795.83252,AS,no,yes,192.0
6578,35814,1677,0.000512978,0.0357864,1297,-84.2485,227.4867,2815.759033,AS,no,yes,192.0
6579,35814,1675,0.000364074,0.0299688,1296,-84.2628,227.4102,2830.472412,AS,no,yes,192.0
6580,35814,1676,0.000285021,0.00812547,1296,-84.2759,227.3396,2836.749023,AS,no,yes,192.0
6581,35814,1675,0.000315548,0.0403389,1294,-84.2825,227.3043,2840.427734,AS,no,yes,192.0
6582,35814,1676,0.000682393,0.0156767,1294,-84.2901,227.2631,2840.80127,AS,no,yes,192.0
6583,35814,1682,0.000507935,0.0170617,1292,-84.3033,227.1925,2845.091309,AS,no,yes,192.0
6584,35814,1679,0.000617057,0.0161002,1291,-84.3099,227.1571,2850.674561,AS,no,yes,192.0
6585,35814,1679,0.000136563,0.0159899,1290,-84.3175,227.1159,2858.717285,AS,no,yes,192.0
6586,35814,1680,0.000647666,0.00895379,1289,-84.3307,227.0453,2870.986328,AS,no,yes,192.0
6587,35814,1685,0.000834511,0.0218442,1287,-84.3373,227.01,2870.652344,AS,no,yes,192.0
6588,35814,1683,0.000467843,0.0283716,1287,-84.3449,226.9688,2878.541748,AS,no,yes,192.0
6589,35814,1689,0.000460073,0.00940309,1284,-84.3581,226.8982,2892.62915,AS,no,yes,192.0
6590,35814,1690,0.00052866,0.01197,1281,-84.3657,226.857,2906.784424,AS,no,yes,192.0
6591,35814,1692,0.000313878,0.0337054,1281,-84.3723,226.8217,2915.490723,AS,no,yes,192.0
6592,35814,1687,0.000548386,0.0218573,1280,-84.3855,226.751,2921.611572,AS,no,yes,192.0
6593,35814,1691,0.00059044,0.0429183,1280,-84.3931,226.7098,2924.0,AS,no,yes,192.0
6594,35814,1690,0.000409623,0.0364799,1280,-84.3997,226.6745,2925.0,AS,no,yes,192.0
6595,35814,1693,0.000522238,0.0423787,1279,-84.4128,226.6009,2926.0,AS,no,yes,192.0
6596,35814,1691,0.000425846,0.0463992,1279,-84.4202,226.5522,2926.0,AS,no,yes,192.0
6597,35814,1696,0.000416551,0.0380086,1279,-84.4266,226.5105,2926.0,AS,no,yes,192.0
6598,35814,1695,0.00029778,0.0538875,1279,-84.4394,226.4271,2926.737305,AS,no,yes,192.0
6599,35814,1694,0.00052496,0.0627381,1279,-84.4469,226.3784,2928.0,AS,no,yes,192.0
6600,35814,1695,0.000314354,0.0727991,1279,-84.4533,226.3367,2928.0,AS,no,yes,192.0
6601,35814,1694,0.000803156,0.0449717,1279,-84.4661,226.2532,2929.0,AS,no,yes,192.0
6602,35814,1694,0.000332712,0.0489895,1279,-84.4736,226.2046,2929.0,AS,no,yes,192.0
6603,35814,1696,0.000311965,0.0353768,1279,-84.48,226.1629,2929.292725,AS,no,yes,192.0
6604,35814,1698,0.000307817,0.0248607,1278,-84.4938,226.0725,2930.0,AS,no,yes,192.0
6605,35814,1697,0.000348911,0.0176544,1278,-84.5002,226.0308,2930.707275,AS,no,yes,192.0
6606,35814,1695,0.000457667,0.0237377,1279,-84.5066,225.989,2930.366455,AS,no,yes,192.0
6607,35814,1701,0.00111302,0.0216167,1278,-84.5205,225.8987,2931.108887,AS,no,yes,192.0
6608,35814,1701,0.000327317,0.0124659,1278,-84.5269,225.8569,2931.289551,AS,no,yes,192.0
6609,35814,1698,0.000282435,0.0183836,1278,-84.5333,225.8152,2931.470459,AS,no,yes,192.0
6610,35814,1702,0.000333361,0.0337482,1278,-84.5471,225.7248,2931.809326,AS,no,yes,192.0
6611,35814,1702,0.000441881,0.0591196,1278,-84.5535,225.6831,2932.578125,AS,no,yes,192.0
